sample_id,program_name,toolchain,fold_id,binary_sha256,source_sha256,source_function_block,production_sa001_status,ungated_pattern_positive,ungated_confusion_category,probe_definition,interpretation_boundary,evidence_label
openplcV2_M_T,M_T,OpenPLCv2,fold_8,0f2ae14f7b9b1b38f3d454fdb1d6bb4ec5092aa5c5c7ecce18d09bf18b866de8,76b6f864ff65d7a055cda88d4d8a3eba791a40c0e62ca556c311c1b5f7bdee89,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_M_TX,M_TX,OpenPLCv2,fold_9,19543cddb46c8398f643eec2c3c03a91caf02f1e292de44fee4e406990ef9280,8c750018e83822eae605af134c87bda118b02a7d66df8acd7124beccf6e465a8,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_NEGX,NEGX,OpenPLCv2,fold_7,979768ea856ed050cc3536d352e0c73640dabba6efa55be67588519b75c668c5,9e54af399fd10c8a0dcdebdefd47ae9906c46a06e477b7779cd6556d2eb7c068,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_NETWORK_VERSION,NETWORK_VERSION,OpenPLCv2,fold_5,a034e72eb9c99dd0662bb30bdd757fc1336d048c5e2076055ebdeb8542c7e095,1f7678146245ec74af7bdb3111a207d26a2baf19f78a02abce4ee0432a9a729f,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_NET_VAR_BOOL8,NET_VAR_BOOL8,OpenPLCv2,fold_2,5b60e24e72203cbb7063c92b3378ff127e4bf3178aa28d9304d0b9e9b4a51c1a,e1c96fc3ae8217e5424c48c1318b9626e1b63efb1985dd1fb50e4c54208d47ae,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_NET_VAR_BUFFER,NET_VAR_BUFFER,OpenPLCv2,fold_3,e9cc8d77cb93868b4f17392bcc64d8436ad8ca05aa17209bdf4fd2ef1b3bbeb9,eebd0420f54c339ef14b746d764ec1dc45638496497fe58980792034aee5cda8,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_NET_VAR_DWORD8,NET_VAR_DWORD8,OpenPLCv2,fold_4,0bfebae35dcd1755b5e24acc2f337a6fb25b554833864469daa37d15452d4d0d,fd862f59e93649c03853169875181b0ca1cdccf0b4b3b0f2ac3bab1ba7e8eff5,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_OFFSET,OFFSET,OpenPLCv2,fold_7,cb1afdb6769033470fd93de137d786561403ace1aeb00f0c7b731163f7c33e1c,6662aa89c5e9c5bd3c71b2c6c27862302b789520db3e50aefc77abe662da45fe,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_OFFSET2,OFFSET2,OpenPLCv2,fold_8,85050aeb5ee8c1f2c63f8b12981195b1ce969ae9fd69dbf131ee148617f1a2d1,6b686db60c705aa458129128ef82796acf0cafd5db748d783c55b5011f3be0b7,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_OM_TO_F,OM_TO_F,OpenPLCv2,fold_5,2d613d0f772b8240703eb3285e195e0daf9d341bac4f3656796a18d09a1735f9,f4008f1222b0f297a3b1241e23189cf40ad16ebfb461de4fb32ea02da88c5c21,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_ONTIME,ONTIME,OpenPLCv2,fold_3,6dbfa5b17af6ed1755e1715d7cd9318c1fe8366413e79a9d45220383004955ef,282836361a6dd711424a551159c6afef4a3e076efdfd2627dccb8427b9fc5e9e,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_OSCAT_VERSION,OSCAT_VERSION,OpenPLCv2,fold_9,2ecead14f8817c128dd51db54efc9af0f6e7291b1bdbddd1b7cc949dc924b3f7,4637c3c6d7c2e2b13d228e6d55afc6de0f8e1feec0abca90e76a82004e62d2e9,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_PARITY,PARITY,OpenPLCv2,fold_9,c8ef5dfa198920c5b5e01f30f7ba29974980ecc1824fd211594bf12965140f49,81d9896819df418ec9d8403a441b0279dec73deb0fbd7c0e296e4f82d19a93bb,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_PARSET,PARSET,OpenPLCv2,fold_3,4d323a5ba1cd7aac9690ee21c5479267ad22fffe1bbb3fe1628aaa6ce0c0873a,753f7c643e8fcf4ecf6be069245c76775c37ef1f4a9ce95a0106aad9314b17bc,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_PARSET2,PARSET2,OpenPLCv2,fold_4,2cb699e8385660d0a0661eb46585470d074ee04e58c663cefd96fad71779227d,88b8411b525e90a7894b710c3249d05c8b190c7e054eff4c675e3ade4180bda7,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_PERIOD,PERIOD,OpenPLCv2,fold_3,6d0f78710a6ce46294a0b3fb9f0e8201937b1ce4d5ee2fa308d18f895f2ee792,a917e980788931966170bd6c068dc50b6e26eb45573dc6372530665e7d65a387,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_PERIOD2,PERIOD2,OpenPLCv2,fold_4,15e72eef56c2e08c311ec6696ebf979a7bfceb967ec31597568bdc4dca7500e9,8f7bb3a3928e469ff058746b8a780cc14b66e9169c68dc36ebc148e13b29ecef,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_POLYNOM_INT,POLYNOM_INT,OpenPLCv2,fold_0,7e61a9f650fda5c21430b7714ce250b24df295a318087642787c97be1d7574de,9904a48a64faaf6c49bb1c5e871c519f473725da779abe050da560f12723c6ce,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_PRESSURE,PRESSURE,OpenPLCv2,fold_6,6138d366c752574964e5bea976d2f99f71c8eb8ac9f8b1560d3fdaef945f8b3d,6fae2066a87047990bb36fb82075d401807ce6b66972e0cc6ecec45c11ffbe44,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_PT_TO_F,PT_TO_F,OpenPLCv2,fold_7,5f9fa01810cb497c76b079e6e66ea6f5b167b536eb6a9bad262337a5c272e4e7,572b356676bc7fc3350e54ce4c516c04bcf4dff0f5d23c504adb754bbeace8df,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_PULSE_LENGTH,PULSE_LENGTH,OpenPLCv2,fold_6,cf08043081b8bece261a7535a7f088391fa92cf504e10e940c715552ac6085f8,64ea60fd9b07a4cdc28055ac70c97b2f24f6dc10e7676c4192a98b5677045198,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_PULSE_T,PULSE_T,OpenPLCv2,fold_7,56f10ea95c4e8c8b44d6a15d66799bd37e29191e8eace78d14e60dfd4bcc8675,a0aa57773cf4ac893555014f12abb8ddb2110f5791aac3955c02c27c2a3b8d2b,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_PWM_DC,PWM_DC,OpenPLCv2,fold_0,3aa8e82bff5e8b3bbf46a6467b5a747227674a9d1290747d0aab9a2e40ea2df1,3e9200e7f6e264fd4189f641900e7b69dc977f8f3924b838401d0a5bd7067f58,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_R2_ABS,R2_ABS,OpenPLCv2,fold_0,7880263c71e9daa8023baaca74580afe96446f68a93f400e7391ce1144b95ab4,9f0e0084e559d1b6583d48f8664ef0bf3ca9ac34e484a4c29a7909d50f74f91b,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_R2_ADD,R2_ADD,OpenPLCv2,fold_1,d6cde6f1752d029c6f6b99418e5e6823d37df74f8d4cebe71fa9ec0e7c8b1dc5,59868bcc26b51e865416e5cf141cb9fa213297c4d15e38238c6a798cc7c483ba,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_R2_ADD2,R2_ADD2,OpenPLCv2,fold_2,d5d5ef5e27a4ed28e4272a0d445cf89965e82e22104f6ca5493a182fbcef406f,5eb6559dbb883515d27121f0c1a26d89b79a9b3fce78f08984a70c9492a0fe61,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_R2_DIV,R2_DIV,OpenPLCv2,fold_3,45aa04086d1919a2d57a0be654495f1525bd78f905d07aed3be1173e89dd19da,b4c26df685e693ac2ac63888f55d5cd9feb9198adaa1a3f7f0b5aed69e7f50cd,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_R2_MUL,R2_MUL,OpenPLCv2,fold_4,750c5287f36ae4fe160118797d35342da4ab5185a40786c1e82e4b88446d8b22,bcc258370e7719b0c676a716e2c071498d3a7f86795becda56fbed585d36a756,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_R2_SET,R2_SET,OpenPLCv2,fold_5,a19d28092ea353d5c648ce4b5fe18e8b2a1a57b4c2e17a84bdd3e7bbd91d9618,b843da9850461e1ded6689c79ab261ace7f8eb244ba4fc135e23c0880717cd42,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RAD,RAD,OpenPLCv2,fold_8,76ec2c322b30e81db36740298c0c4ec981d8f8582dfa4da68e42587032df5d2b,d0efa2b69e3937092f4d9e6272ac0648c4d0061d816835461ecd9d322c50d5ec,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RANGE_TO_BYTE,RANGE_TO_BYTE,OpenPLCv2,fold_9,7cd33a101a6e6444ec97fa948f2d3b0bff92ddd2235cdf4a26dba08b7dd30a27,222f6ef4550041ca12bbedd0bdfdf1fcd10ccaa31fd586e1c77288ccba1a1601,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RANGE_TO_WORD,RANGE_TO_WORD,OpenPLCv2,fold_0,98b1bdc3f94cb107597756381b069233907157814fa14f562d384404e25aee1a,7b9f6c3b2cdb54234596277767e20f64ef2cee54c980f8d24b8eaea3e437a649,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RDM,RDM,OpenPLCv2,fold_9,d9f778346d9b003d7908278a1375b67332834f0767ac61c35dbf4509a3be8fe8,7634f20243e1d37325df91e4abf881df9c281205cb1127d4dcc3b7ae562ec440,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RDM2,RDM2,OpenPLCv2,fold_0,ba18dcdbaf312ac0292610471a136b84edbf532c05ea287ca6b5c3ce8a8b4df7,f8433b07ae881396720f3d1db2a1696190b20e5ca9fa2e65266205b52855fee1,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RDMDW,RDMDW,OpenPLCv2,fold_1,5bfe4ecd3bef2d80efc4ff6b964b4ebc3ae29c94c94bf09294e5ad8537cf5577,e0efe97f211aeae0b3c777c3de85dc706f84fea9cdef204822d0b18f2ff8bfe3,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_REAL_TO_FRAC,REAL_TO_FRAC,OpenPLCv2,fold_2,ffcc8c6c42ed3777a0ddd5c3b96a2ca0d56615821af99a9c258423b9517d561f,ed55a464e29dfc7a5ee8c76875e2f84625b221b57def7bd04dcc0a908b1b23a2,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_REAL_TO_STRF,REAL_TO_STRF,OpenPLCv2,fold_0,794210b9ae229c9fb01a39819d3685520a819db4cc3b6f7cf40980ad27de2133,ac34c161301fe783ff59087f11f71762fa774f45de5cc14999808c3f5e98dd3f,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_REAL_TO_TIME,REAL_TO_TIME,OpenPLCv2,fold_5,59c48cb6fb4ff57e1ada2f85401e9bd0cfcf4cb1eade3b507e46d538257544b1,b26523e3827274adbfb8c64077fa6f3b58ac0d6922d729d6f097cee08dadecb8,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_REFLECT,REFLECT,OpenPLCv2,fold_0,425e2612103c2742ca2c0c55e74a0a92b399b946bc8cda61be51058e14e65893,8217c9e6bb9fdbf89562212c333ca87f09cdf23b26a60924032ab9c6f908b0f0,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_REFRACTION,REFRACTION,OpenPLCv2,fold_6,150d0a6c7ac63370b74d1b67084a31e72014eb8aa5a59d3fb68d80e471366c96,974d19162e606295fc0699dfbebf64f389b02a6bc1c9e8dfa99e763a29bee3eb,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_REPLACE_ALL,REPLACE_ALL,OpenPLCv2,fold_1,4bb558a472627eaed45456839f60e0a968423e6ac368b2b73ef4fc4b39a4bd31,5cc3af3739a22c35fc9774f0d2303f42c44b8927bd6fe594e61e7dbd6aa6b4ba,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_REPLACE_CHARS,REPLACE_CHARS,OpenPLCv2,fold_2,b22865b7e400ccf3cabf09a1615c770e13b32eaf3b487dbd942ecc504892bfc7,03020852cd19f1e2d4f09ac394011fe38cc3d3aac61b80a178cdae6dcecec62b,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RES_NI,RES_NI,OpenPLCv2,fold_1,7fc485af968e701a6b1d1c7ae527ed08d16180e28071b6799f26c05f79cff031,d1951e1bd60cac3109b39c5e8bc6ba767dc1e1d1276d7b3accee6ad870a5ea8c,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RES_NTC,RES_NTC,OpenPLCv2,fold_2,cbe9125ca7dc684824a3be792c89217fac31645efc598ea6ec66bf28e1024bb1,67a5f559490623945e7619c4db36ea733cae6afa010123e9cb69c8456ffd1f2e,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RES_PT,RES_PT,OpenPLCv2,fold_3,4ef432e1e67a5e6f260d6decabf9fa79e14a48c59db3ff0fffac3273d4fcf986,3ee83a49b927dbadef6ecd83d8c8ac55bcae33b5ffd2ba7e1482c556a3b6fd8d,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RES_SI,RES_SI,OpenPLCv2,fold_4,9990bee7ff68ccf9173ff0690f04916f6d8e187699d469a667dba931e4d5c5b7,0f88ff9f813aa9566dad01a14cc521ace3bef9ce41ee159b80c1127fc63abb9e,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_REVERSE,REVERSE,OpenPLCv2,fold_1,781afd234b24632fa8204245acf3cb0c22b1ef33720d314808d88c3cddd37586,0982da1931a41ded8de204d4544454e775bcd34d0b506c865c5b0d38ba893e72,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RMP_B,RMP_B,OpenPLCv2,fold_2,c5e825ccb9a7de0e9e4d664fa8a26a7ec2da7f0d865fe1c4a5d02a1aa3d784fb,9cb53c8c0cca6ed25c84f642491311ce7741e7f824d3690c7caa77b33c3ed8bc,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RMP_SOFT,RMP_SOFT,OpenPLCv2,fold_3,4ea5288837faa1ca393c215fd9a7ff4f713de403ab8bf381bcf43d5297faa7c9,de51614043f14c1485079e1cf76056d1bdf4bfe842425efb17c0d1feb5b1eb04,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RMP_W,RMP_W,OpenPLCv2,fold_4,5127f586f7112219920319a10f91f3b8afb60351b853bc379a83c113cf0f7340,4989b01d46500c036338693a7863a8cb186ab4576961a090f0addb3a6268e2da,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RND,RND,OpenPLCv2,fold_3,fdb7cbad7c1ee7b04af77915aa8c8565a62ece7bc6c2ee10f9b47891a303acdd,85f311d52fa207caa8b88135103ad9824fcfcb07f2031e37e8eb173bf062df39,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_ROUND,ROUND,OpenPLCv2,fold_4,f1f6b510d0dc23b4995046ebf59d2459796c493c31928018596a24383bb3ee94,e2269fb9bb33736fc497276ed78a3c9948715971015718daeee8953fdbd1c8f5,False,OUT_OF_SCOPE,False,TN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
openplcV2_RTC_2,RTC_2,OpenPLCv2,fold_7,a1412cde5cdced373dddb9316a910e824c8f73a1b56061f2768cb60c576b5c65,df0b63cab8a41d08b69192f0a953b60bbf8248c18589ae3f627c6985dbfa22e2,True,OUT_OF_SCOPE,False,FN,core_symbol_text contains dt_FB_ without toolchain gate,"Lexical transfer probe only; not runtime semantics, function-boundary correctness, or vulnerability detection.",DERIVED_EVIDENCE
